taxid,rank,date,shield_no
955410,POLICE OFFICER,5/31/2016,7119
967306,POLICE OFFICER,1/3/2019,25440
970160,POLICE OFFICER,11/2/2020,17950
980859,POLICE OFFICER,10/30/2024,31872
963017,POLICE OFFICER,1/4/2017,24995
959153,POLICE OFFICER,7/8/2015,18956
953334,POLICE OFFICER,7/11/2012,29775
948270,POLICE OFFICER,7/14/2009,27610
948270,DETECTIVE,10/26/2018,1267
948270,SERGEANT,2/9/2022,3078
954290,POLICE OFFICER,1/9/2013,28091
949567,POLICE OFFICER,7/6/2010,6634
949567,SERGEANT,9/30/2022,3728
965480,POLICE OFFICER,1/10/2018,28927
965480,DETECTIVE,10/28/2022,3324
939362,POLICE OFFICER,7/11/2005,20799
956217,POLICE OFFICER,1/8/2014,14691
973157,POLICE OFFICER,10/15/2021,2917
961538,POLICE OFFICER,4/6/2016,5989
964258,POLICE OFFICER,7/5/2017,16093
937425,POLICE OFFICER,1/10/2005,21567
937425,DETECTIVE,12/23/2013,6093
937425,SERGEANT,11/22/2016,2632
937425,LIEUTENANT,6/24/2022,
966814,POLICE OFFICER,10/24/2018,18380
923069,POLICE OFFICER,8/31/1998,10992
923069,SERGEANT,9/29/2008,4902
975143,POLICE OFFICER,7/13/2022,27498
956147,POLICE OFFICER,1/8/2014,11446
965481,POLICE OFFICER,1/10/2018,30168
980858,POLICE OFFICER,10/30/2024,9369
942876,POLICE OFFICER,1/10/2007,11974
959154,POLICE OFFICER,7/8/2015,18780
954291,POLICE OFFICER,1/9/2013,4023
954291,SERGEANT,9/30/2022,3735
972217,POLICE OFFICER,7/7/2021,21519
979468,POLICE OFFICER,4/24/2024,5027
979468,POLICE OFFICER,10/9/2024,11146
940665,POLICE OFFICER,1/9/2006,7447
940665,SERGEANT,5/29/2012,3174
940665,LIEUTENANT,8/1/2016,
940665,CAPTAIN,1/27/2023,
941641,POLICE OFFICER,7/10/2006,20400
941641,DETECTIVE,5/29/2012,3441
931085,POLICE OFFICER,7/1/2002,8574
931085,SERGEANT,9/29/2009,3433
959948,POLICE OFFICER,10/7/2015,21535
949568,POLICE OFFICER,7/6/2010,4533
949568,SERGEANT,2/24/2017,2117
949568,LIEUTENANT,12/23/2022,
951171,POLICE OFFICER,7/6/2011,28335
951171,DETECTIVE,11/26/2019,2894
951171,SERGEANT,1/29/2021,5445
979469,POLICE OFFICER,4/24/2024,15804
940667,POLICE OFFICER,1/9/2006,22490
940667,DETECTIVE,12/19/2014,4279
964737,POLICE OFFICER,10/18/2017,11416
946184,POLICE OFFICER,1/7/2008,15875
935390,POLICE OFFICER,7/10/2004,7177
935390,DETECTIVE,6/28/2013,1334
947429,POLICE OFFICER,7/8/2008,1748
947429,DETECTIVE,11/24/2015,1448
975777,POLICE OFFICER,10/19/2022,5228
944949,POLICE OFFICER,7/9/2007,17031
944949,DETECTIVE,5/30/2023,2671
954292,POLICE OFFICER,1/9/2013,11064
951172,POLICE OFFICER,7/6/2011,9474
951172,SERGEANT,2/9/2022,3094
935641,POLICE OFFICER,7/1/2004,12674
935641,DETECTIVE,1/28/2011,5898
954293,POLICE OFFICER,1/9/2013,31255
939363,POLICE OFFICER,7/11/2005,20832
939363,DETECTIVE,2/24/2017,7517
939364,POLICE OFFICER,7/11/2005,8950
939364,DETECTIVE,11/24/2020,6656
939364,SERGEANT,7/30/2021,1929
939364,SERGEANT,2/15/2022,1230
952186,POLICE OFFICER,1/9/2012,15016
949026,POLICE OFFICER,7/6/2010,11604
949026,DETECTIVE,4/28/2017,3221
937428,POLICE OFFICER,1/10/2005,31085
937428,DETECTIVE,3/27/2015,5317
943756,POLICE OFFICER,1/10/2007,5859
961200,POLICE OFFICER,1/6/2016,13976
963244,POLICE OFFICER,1/4/2017,23727
940669,POLICE OFFICER,1/9/2006,1884
940669,DETECTIVE,3/31/2017,6869
935642,POLICE OFFICER,7/1/2004,1482
935642,DETECTIVE,6/10/2021,3544
965850,POLICE OFFICER,4/25/2018,12029
978752,POLICE OFFICER,1/3/2024,13037
957100,POLICE OFFICER,7/9/2014,8122
957100,SERGEANT,5/31/2024,4398
956219,POLICE OFFICER,1/8/2014,5333
947946,POLICE OFFICER,1/14/2009,4594
947946,SERGEANT,1/30/2018,83
957101,POLICE OFFICER,7/9/2014,6431
979470,POLICE OFFICER,4/24/2024,8504
911374,POLICE OFFICER,4/1/1995,11283
911374,POLICE OFFICER,8/27/1997,15500
911374,POLICE OFFICER,3/16/2004,5500
911374,DETECTIVE,6/24/2022,5500
949570,POLICE OFFICER,7/6/2010,7107
937429,POLICE OFFICER,1/10/2005,27723
978753,POLICE OFFICER,1/3/2024,19217
978753,POLICE OFFICER,1/16/2024,3034
978179,POLICE OFFICER,10/25/2023,288
978179,POLICE OFFICER,12/19/2023,16326
972921,POLICE OFFICER,10/12/2021,8468
958019,POLICE OFFICER,1/7/2015,16084
962062,POLICE OFFICER,7/13/2016,5585
962062,DETECTIVE,5/31/2024,4485
962062,SERGEANT,6/28/2024,5064
980860,POLICE OFFICER,10/30/2024,10937
971208,POLICE OFFICER,2/24/2021,25189
940670,POLICE OFFICER,1/9/2006,18022
940670,DETECTIVE,10/28/2016,5656
940670,DETECTIVE,7/7/2022,876
980167,POLICE OFFICER,7/3/2024,11329
972922,POLICE OFFICER,10/12/2021,9336
964738,POLICE OFFICER,10/18/2017,10476
964738,POLICE OFFICER,3/9/2018,13951
951173,POLICE OFFICER,7/6/2011,28928
979471,POLICE OFFICER,4/24/2024,8996
954294,POLICE OFFICER,1/9/2013,10248
964739,POLICE OFFICER,10/18/2017,6201
964739,SERGEANT,12/22/2023,5541
934130,POLICE OFFICER,1/20/2004,4669
934130,DETECTIVE,9/30/2016,7348
969337,POLICE OFFICER,1/6/2020,28290
964740,POLICE OFFICER,10/18/2017,1108
968104,POLICE OFFICER,7/1/2019,17953
972447,POLICE OFFICER,7/16/2021,17028
962063,POLICE OFFICER,7/13/2016,12923
972219,POLICE OFFICER,7/7/2021,23443
972220,POLICE OFFICER,7/7/2021,28322
951174,POLICE OFFICER,7/6/2011,24590
971209,POLICE OFFICER,2/24/2021,26520
956218,POLICE OFFICER,1/8/2014,8395
969338,POLICE OFFICER,1/6/2020,28951
939367,POLICE OFFICER,7/11/2005,26000
939367,SERGEANT,1/27/2012,4175
974491,POLICE OFFICER,4/13/2022,6691
978754,POLICE OFFICER,1/3/2024,14965
973734,POLICE OFFICER,12/29/2021,21635
959949,POLICE OFFICER,10/7/2015,9209
959949,SERGEANT,9/30/2024,2009
929453,POLICE OFFICER,7/1/2002,12707
929453,DETECTIVE,8/31/2015,3218
961559,POLICE OFFICER,4/6/2016,6698
920783,POLICE OFFICER,12/8/1997,25141
920783,DETECTIVE,5/30/2008,1350
957103,POLICE OFFICER,7/9/2014,15719
957103,SERGEANT,9/29/2023,4865
966816,POLICE OFFICER,10/24/2018,6108
971210,POLICE OFFICER,2/24/2021,25387
940671,POLICE OFFICER,1/9/2006,30349
940671,SERGEANT,8/31/2015,5445
940671,LIEUTENANT,11/26/2019,
942815,POLICE OFFICER,7/10/2006,13332
942815,DETECTIVE,2/28/2014,7162
953337,POLICE OFFICER,7/11/2012,16591
975144,POLICE OFFICER,7/13/2022,17847
884619,POLICE OFFICER,7/16/1984,12044
884619,SERGEANT,6/26/1992,2593
884619,LIEUTENANT,2/1/1999,
884619,LT SPECIAL ASSIGN,11/20/2001,
884619,CAPTAIN,1/31/2005,
884619,DEPUTY INSPECTOR,12/23/2008,
884619,INSPECTOR,12/19/2014,
942472,POLICE OFFICER,7/10/2006,8708
942472,DETECTIVE,11/26/2013,931
931087,POLICE OFFICER,7/1/2002,6778
931087,DETECTIVE,11/24/2020,6617
951176,POLICE OFFICER,7/6/2011,9492
942236,POLICE OFFICER,7/10/2006,17061
942236,SERGEANT,8/31/2015,49
953338,POLICE OFFICER,7/11/2012,5882
957104,POLICE OFFICER,7/9/2014,15175
968172,POLICE OFFICER,7/1/2019,1214
926029,POLICE OFFICER,3/1/2000,5834
926029,SERGEANT,8/30/2012,5602
926029,LIEUTENANT,10/18/2021,
934132,POLICE OFFICER,1/20/2004,26735
946708,POLICE OFFICER,7/8/2008,23783
949571,POLICE OFFICER,7/6/2010,2448
980168,POLICE OFFICER,7/3/2024,851
957430,POLICE OFFICER,1/7/2015,13796
943757,POLICE OFFICER,1/10/2007,7253
943757,SERGEANT,9/3/2021,2522
958020,POLICE OFFICER,1/7/2015,25897
929082,POLICE OFFICER,7/2/2001,10430
929082,SERGEANT,1/26/2007,4267
929082,SGT DET SQUAD,11/20/2018,
969340,POLICE OFFICER,1/6/2020,8059
948416,POLICE OFFICER,7/14/2009,27614
972221,POLICE OFFICER,7/7/2021,27391
977655,POLICE OFFICER,7/19/2023,25359
978755,POLICE OFFICER,1/3/2024,15013
976377,POLICE OFFICER,1/17/2023,7945
953339,POLICE OFFICER,7/11/2012,14543
964259,POLICE OFFICER,7/5/2017,26080
935645,POLICE OFFICER,7/1/2004,10677
935645,SERGEANT,3/30/2012,3965
935645,SGT DET SQUAD,4/26/2024,
942474,POLICE OFFICER,7/10/2006,10342
942474,DETECTIVE,4/28/2017,3324
942474,SERGEANT,12/19/2019,5148
963725,POLICE OFFICER,4/12/2017,13390
931088,POLICE OFFICER,7/1/2002,13294
935646,POLICE OFFICER,7/1/2004,25255
935646,SERGEANT,8/31/2015,5447
980861,POLICE OFFICER,10/30/2024,11093
962065,POLICE OFFICER,7/13/2016,11024
947431,POLICE OFFICER,7/8/2008,18369
969339,POLICE OFFICER,1/6/2020,9468
944164,POLICE OFFICER,1/10/2007,29525
975145,POLICE OFFICER,7/13/2022,16454
931089,POLICE OFFICER,7/1/2002,27924
931089,DETECTIVE,9/27/2007,4829
966310,POLICE OFFICER,7/2/2018,8932
942475,POLICE OFFICER,7/10/2006,6834
942475,DETECTIVE,12/21/2021,5550
935647,POLICE OFFICER,7/1/2004,21161
935647,DETECTIVE,5/29/2020,7042
949573,POLICE OFFICER,7/6/2010,837
949573,DETECTIVE,6/10/2021,3547
976378,POLICE OFFICER,1/17/2023,4776
976838,POLICE OFFICER,4/26/2023,27552
946547,POLICE OFFICER,1/7/2008,25081
958021,POLICE OFFICER,1/7/2015,15543
978986,POLICE OFFICER,1/17/2024,20728
959158,POLICE OFFICER,7/8/2015,19058
972419,POLICE OFFICER,7/13/2021,27175
972419,POLICE OFFICER,9/28/2021,11265
959950,POLICE OFFICER,10/7/2015,20900
946185,POLICE OFFICER,1/7/2008,29004
946185,DETECTIVE,10/30/2015,513
954295,POLICE OFFICER,1/9/2013,2225
975778,POLICE OFFICER,10/19/2022,6042
979472,POLICE OFFICER,4/24/2024,9759
962752,POLICE OFFICER,10/11/2016,22365
947432,POLICE OFFICER,7/8/2008,1577
947432,SERGEANT,8/30/2016,684
947432,LIEUTENANT,12/22/2020,
970161,POLICE OFFICER,11/2/2020,18688
975146,POLICE OFFICER,7/13/2022,17049
949574,POLICE OFFICER,7/6/2010,858
949574,DETECTIVE,12/23/2022,1635
972924,POLICE OFFICER,10/12/2021,983
931091,POLICE OFFICER,7/1/2002,29190
937435,POLICE OFFICER,1/10/2005,9771
937435,SERGEANT,9/5/2014,228
937435,LIEUTENANT,6/24/2022,
975779,POLICE OFFICER,10/19/2022,14303
959951,POLICE OFFICER,10/7/2015,19497
959951,DETECTIVE,5/30/2023,2677
978180,POLICE OFFICER,10/25/2023,26109
972925,POLICE OFFICER,10/12/2021,579
962753,POLICE OFFICER,10/11/2016,22965
975147,POLICE OFFICER,7/13/2022,18094
924420,POLICE OFFICER,7/7/1999,7492
924420,SERGEANT,9/29/2008,4949
924420,LIEUTENANT,11/24/2020,
954296,POLICE OFFICER,1/9/2013,30283
954296,POLICE OFFICER,4/7/2014,87
954296,SERGEANT,10/28/2022,2353
962066,POLICE OFFICER,7/13/2016,1865
947434,POLICE OFFICER,7/8/2008,23834
947434,DETECTIVE,11/26/2019,2898
953340,POLICE OFFICER,7/11/2012,15910
953340,SERGEANT,4/26/2024,4217
956220,POLICE OFFICER,1/8/2014,14829
956220,SERGEANT,10/7/2019,4143
951177,POLICE OFFICER,7/6/2011,903
964741,POLICE OFFICER,10/18/2017,1111
974494,POLICE OFFICER,4/13/2022,9143
942477,POLICE OFFICER,7/10/2006,19782
942477,SERGEANT,3/28/2013,3162
942477,LIEUTENANT,8/30/2019,
935650,POLICE OFFICER,7/1/2004,25277
959160,POLICE OFFICER,7/8/2015,19179
959160,SERGEANT,8/25/2023,3904
958022,POLICE OFFICER,1/7/2015,24754
972926,POLICE OFFICER,10/12/2021,1637
973184,POLICE OFFICER,10/15/2021,6888
933294,POLICE OFFICER,7/1/2003,27493
933294,SERGEANT,6/25/2014,4581
947947,POLICE OFFICER,1/14/2009,8702
943758,POLICE OFFICER,1/10/2007,13511
969342,POLICE OFFICER,1/27/2020,23291
946189,POLICE OFFICER,1/7/2008,29460
946189,SERGEANT,2/9/2022,3103
959953,POLICE OFFICER,10/7/2015,21324
946190,POLICE OFFICER,1/7/2008,22023
946190,DETECTIVE,2/9/2022,2132
949575,POLICE OFFICER,7/6/2010,14992
943759,POLICE OFFICER,1/10/2007,14726
943759,SERGEANT,10/26/2012,2850
943759,LIEUTENANT,3/18/2021,
946191,POLICE OFFICER,1/7/2008,10106
946191,DETECTIVE,2/24/2023,757
964742,POLICE OFFICER,10/18/2017,9877
970828,POLICE OFFICER,12/29/2020,10949
967309,POLICE OFFICER,1/3/2019,27058
949911,POLICE OFFICER,7/6/2011,3446
964260,POLICE OFFICER,7/5/2017,19956
973737,POLICE OFFICER,12/29/2021,23814
955415,POLICE OFFICER,7/9/2013,22152
955415,SERGEANT,5/27/2022,3635
968105,POLICE OFFICER,7/1/2019,19951
944951,POLICE OFFICER,7/9/2007,764
970829,POLICE OFFICER,12/29/2020,11854
942478,POLICE OFFICER,7/10/2006,19829
942478,SERGEANT,11/26/2013,1954
942478,SGT DET SQUAD,3/31/2023,
977375,POLICE OFFICER,7/5/2023,15395
939368,POLICE OFFICER,7/11/2005,29030
945301,POLICE OFFICER,7/9/2007,11466
945301,SERGEANT,10/30/2019,2173
945301,SERGEANT,5/10/2024,2743
966819,POLICE OFFICER,10/24/2018,18387
980169,POLICE OFFICER,7/3/2024,1497
972927,POLICE OFFICER,10/12/2021,2173
933535,POLICE OFFICER,7/1/2003,31099
933535,SERGEANT,8/29/2008,3678
933535,LIEUTENANT,11/26/2019,
933535,LT DET COMMANDER,10/31/2023,
933535,LT SPECIAL ASSIGN,10/31/2023,
951178,POLICE OFFICER,7/6/2011,4314
951178,SERGEANT,2/9/2022,3098
962754,POLICE OFFICER,10/11/2016,22190
968106,POLICE OFFICER,7/1/2019,20178
923467,POLICE OFFICER,7/7/1999,1137
923467,SERGEANT,2/24/2006,3734
970163,POLICE OFFICER,11/2/2020,20611
935806,POLICE OFFICER,7/1/2004,30492
935806,DETECTIVE,10/26/2012,6885
962755,POLICE OFFICER,10/11/2016,20144
962755,DETECTIVE,8/30/2024,5598
937436,POLICE OFFICER,1/10/2005,31001
937436,DETECTIVE,4/29/2011,6261
931096,POLICE OFFICER,7/1/2002,18562
931096,SERGEANT,8/25/2011,2587
931096,LIEUTENANT,6/28/2019,
974758,POLICE OFFICER,7/13/2022,23043
946194,POLICE OFFICER,1/7/2008,14945
954297,POLICE OFFICER,1/9/2013,11142
954297,SERGEANT,12/23/2022,4285
972223,POLICE OFFICER,7/7/2021,23460
965851,POLICE OFFICER,4/25/2018,2500
978182,POLICE OFFICER,10/25/2023,2131
980862,POLICE OFFICER,10/30/2024,84
980862,POLICE OFFICER,12/27/2024,13219
972928,POLICE OFFICER,10/12/2021,2516
972373,POLICE OFFICER,7/9/2021,26066
944952,POLICE OFFICER,7/9/2007,9333
979473,POLICE OFFICER,4/24/2024,10276
980329,POLICE OFFICER,7/19/2024,11880
947436,POLICE OFFICER,7/8/2008,7852
947436,SERGEANT,10/28/2016,4487
947436,LIEUTENANT,9/3/2021,
959162,POLICE OFFICER,7/8/2015,20480
951179,POLICE OFFICER,7/6/2011,29958
951179,SERGEANT,8/30/2019,5599
939371,POLICE OFFICER,7/11/2005,9915
939371,DETECTIVE,11/24/2015,2943
957105,POLICE OFFICER,7/9/2014,12149
946195,POLICE OFFICER,1/7/2008,20051
946195,SERGEANT,11/24/2020,5363
944953,POLICE OFFICER,7/9/2007,20114
944953,SERGEANT,6/2/2014,3730
944953,LIEUTENANT,9/28/2017,
944953,LT SPECIAL ASSIGN,12/23/2022,
944953,CAPTAIN,3/31/2023,
978756,POLICE OFFICER,1/3/2024,16814
976839,POLICE OFFICER,4/26/2023,21308
968107,POLICE OFFICER,7/1/2019,20192
952188,POLICE OFFICER,1/9/2012,15441
963245,POLICE OFFICER,1/4/2017,20482
946196,POLICE OFFICER,1/7/2008,22025
946196,SERGEANT,3/1/2013,3223
946196,LIEUTENANT,12/21/2016,
946196,CAPTAIN,3/5/2019,
946196,DEPUTY INSPECTOR,1/31/2025,
977656,POLICE OFFICER,7/19/2023,31332
974496,POLICE OFFICER,4/13/2022,9150
935652,POLICE OFFICER,7/1/2004,13886
935652,DETECTIVE,8/31/2015,1020
964262,POLICE OFFICER,7/5/2017,14688
947437,POLICE OFFICER,7/8/2008,5935
942916,POLICE OFFICER,1/10/2007,5889
949576,POLICE OFFICER,7/6/2010,7112
946548,POLICE OFFICER,1/7/2008,31155
962067,POLICE OFFICER,7/13/2016,4209
942816,POLICE OFFICER,7/10/2006,30600
942816,DETECTIVE,12/22/2017,5403
963246,POLICE OFFICER,1/4/2017,23894
952189,POLICE OFFICER,1/9/2012,11890
953342,POLICE OFFICER,7/11/2012,24106
953342,SERGEANT,5/27/2022,3640
954298,POLICE OFFICER,1/9/2013,31291
943761,POLICE OFFICER,1/10/2007,7290
943761,DETECTIVE,5/30/2023,2689
929087,POLICE OFFICER,7/2/2001,1572
929087,SERGEANT,11/30/2007,5061
929088,POLICE OFFICER,7/2/2001,6214
929088,SERGEANT,12/23/2010,5272
929088,LIEUTENANT,3/28/2014,
947438,POLICE OFFICER,7/8/2008,24499
947438,DETECTIVE,1/28/2016,5241
935653,POLICE OFFICER,7/1/2004,2954
935653,POLICE OFFICER,3/22/2013,8282
935653,DETECTIVE,12/23/2022,1658
939372,POLICE OFFICER,7/11/2005,7971
939372,DETECTIVE,12/17/2015,4393
931099,POLICE OFFICER,7/1/2002,1292
940674,POLICE OFFICER,1/9/2006,27584
946197,POLICE OFFICER,1/7/2008,23138
946197,SERGEANT,3/1/2013,3234
946197,LIEUTENANT,2/24/2017,
946197,LT DET COMMANDER,6/10/2021,
946197,CAPTAIN,9/3/2021,
946197,DEPUTY INSPECTOR,10/25/2024,
980863,POLICE OFFICER,10/30/2024,20980
905406,POLICE OFFICER,8/30/1993,31446
962757,POLICE OFFICER,10/11/2016,19999
962757,SERGEANT,6/30/2023,3101
957108,POLICE OFFICER,7/9/2014,14041
949577,POLICE OFFICER,7/6/2010,3826
980170,POLICE OFFICER,7/3/2024,3262
929089,POLICE OFFICER,7/2/2001,23934
929089,DETECTIVE,12/19/2019,2764
968766,POLICE OFFICER,10/7/2019,21698
923075,POLICE OFFICER,8/31/1998,10205
923075,SERGEANT,11/25/2003,1241
923075,LIEUTENANT,4/24/2009,
923075,LT DET COMMANDER,10/28/2022,
955418,POLICE OFFICER,7/9/2013,4649
955418,SERGEANT,7/27/2018,4630
955418,LIEUTENANT,4/4/2024,
958026,POLICE OFFICER,1/7/2015,15704
958026,DETECTIVE,12/22/2020,6641
941130,POLICE OFFICER,1/9/2006,30436
933296,POLICE OFFICER,7/1/2003,28162
933296,SERGEANT,12/21/2018,3179
937442,POLICE OFFICER,1/10/2005,30268
937442,SERGEANT,8/30/2016,931
949580,POLICE OFFICER,7/6/2010,2868
949580,DETECTIVE,8/22/2017,1899
967310,POLICE OFFICER,1/3/2019,2868
940675,POLICE OFFICER,1/9/2006,11094
976380,POLICE OFFICER,1/17/2023,78
940676,POLICE OFFICER,1/9/2006,16559
940676,SERGEANT,12/21/2018,545
933297,POLICE OFFICER,7/1/2003,3580
933297,DETECTIVE,12/22/2017,6507
975149,POLICE OFFICER,7/13/2022,26579
931101,POLICE OFFICER,7/1/2002,3572
931101,SERGEANT,6/24/2011,4889
931101,LIEUTENANT,12/23/2022,
939374,POLICE OFFICER,7/11/2005,11670
939374,DETECTIVE,11/3/2014,1732
939374,DETECTIVE,10/25/2022,1413
975915,POLICE OFFICER,10/21/2022,17097
965483,POLICE OFFICER,1/10/2018,5636
966820,POLICE OFFICER,10/24/2018,2153
952190,POLICE OFFICER,1/9/2012,5328
964744,POLICE OFFICER,10/18/2017,26947
949581,POLICE OFFICER,7/6/2010,3917
980171,POLICE OFFICER,7/3/2024,4730
980171,POLICE OFFICER,3/4/2025,4714
961205,POLICE OFFICER,1/6/2016,7591
961205,SERGEANT,6/28/2024,5073
968767,POLICE OFFICER,10/7/2019,22285
955419,POLICE OFFICER,7/9/2013,31621
935655,POLICE OFFICER,7/1/2004,25259
935655,SERGEANT,12/23/2010,5302
935656,POLICE OFFICER,7/1/2004,2771
935656,SERGEANT,8/5/2009,2766
976381,POLICE OFFICER,1/17/2023,9459
978757,POLICE OFFICER,1/3/2024,19510
954299,POLICE OFFICER,1/9/2013,3097
954299,DETECTIVE,4/1/2022,3892
931951,POLICE OFFICER,7/1/2002,12757
929091,POLICE OFFICER,7/2/2001,25047
929091,DETECTIVE,6/28/2013,1010
929091,SERGEANT,6/2/2014,5247
966821,POLICE OFFICER,10/24/2018,11794
951182,POLICE OFFICER,7/6/2011,13517
951182,DETECTIVE,11/21/2017,2847
973738,POLICE OFFICER,12/29/2021,24504
941131,POLICE OFFICER,1/9/2006,25986
941131,POLICE OFFICER,8/16/2013,27373
941131,DETECTIVE,6/10/2021,3548
949582,POLICE OFFICER,7/6/2010,15486
949582,SERGEANT,7/28/2017,3468
949582,LIEUTENANT,7/28/2023,
970164,POLICE OFFICER,11/2/2020,22624
946198,POLICE OFFICER,1/7/2008,23648
957110,POLICE OFFICER,7/9/2014,3524
940677,POLICE OFFICER,1/9/2006,6162
931105,POLICE OFFICER,7/1/2002,21450
931105,DETECTIVE,1/30/2015,4298
954300,POLICE OFFICER,1/9/2013,31315
939376,POLICE OFFICER,7/11/2005,10772
939376,SERGEANT,8/30/2019,5601
939377,POLICE OFFICER,7/11/2005,26737
939377,POLICE OFFICER,6/1/2010,26662
963247,POLICE OFFICER,1/4/2017,23896
953343,POLICE OFFICER,7/11/2012,15926
953343,DETECTIVE,3/5/2019,7197
918255,POLICE OFFICER,7/18/1996,2942
918255,SERGEANT,5/26/2006,3389
918255,SGT DET SQUAD,11/24/2015,
942707,POLICE OFFICER,7/10/2006,23761
942707,DETECTIVE,6/10/2021,3826
947442,POLICE OFFICER,7/8/2008,3896
947442,DETECTIVE,1/31/2014,5546
979474,POLICE OFFICER,4/24/2024,11054
952191,POLICE OFFICER,1/9/2012,17699
952191,DETECTIVE,6/28/2019,5353
914611,POLICE OFFICER,5/1/1995,1887
914611,DETECTIVE,6/1/1998,6153
963727,POLICE OFFICER,4/12/2017,12040
931106,POLICE OFFICER,7/1/2002,30175
931106,SERGEANT,5/29/2012,3233
931106,SGT DET SQUAD,8/22/2017,
961206,POLICE OFFICER,1/6/2016,6911
953344,POLICE OFFICER,7/11/2012,22070
953344,DETECTIVE,10/30/2019,2628
953344,DETECTIVE,11/27/2023,1525
949584,POLICE OFFICER,7/6/2010,15002
949584,DETECTIVE,2/24/2023,6394
949584,SERGEANT,2/23/2024,2632
933298,POLICE OFFICER,7/1/2003,954
933298,SERGEANT,7/25/2008,2499
968108,POLICE OFFICER,7/1/2019,21509
975780,POLICE OFFICER,10/19/2022,15101
955420,POLICE OFFICER,7/9/2013,23410
955420,SERGEANT,9/3/2021,2523
955420,LIEUTENANT,9/30/2024,
939378,POLICE OFFICER,7/11/2005,7984
939378,DETECTIVE,8/29/2013,7363
975781,POLICE OFFICER,10/19/2022,2314
974497,POLICE OFFICER,4/13/2022,9424
955421,POLICE OFFICER,7/9/2013,7484
955421,SERGEANT,12/19/2019,5162
978183,POLICE OFFICER,10/25/2023,2167
967311,POLICE OFFICER,1/3/2019,25618
980864,POLICE OFFICER,10/30/2024,13961
949912,POLICE OFFICER,7/6/2011,15378
949912,SERGEANT,12/21/2018,4869
977377,POLICE OFFICER,7/5/2023,18256
961208,POLICE OFFICER,1/6/2016,17129
961208,DETECTIVE,1/31/2025,3697
966311,POLICE OFFICER,7/2/2018,14404
939379,POLICE OFFICER,7/11/2005,16109
939379,SERGEANT,9/3/2021,2533
953345,POLICE OFFICER,7/11/2012,31790
953346,POLICE OFFICER,7/11/2012,4348
953346,SERGEANT,9/3/2021,2526
980865,POLICE OFFICER,10/30/2024,31876
967312,POLICE OFFICER,1/3/2019,29576
967312,SERGEANT,2/23/2024,2634
962068,POLICE OFFICER,7/13/2016,18348
948271,POLICE OFFICER,7/14/2009,26377
942481,POLICE OFFICER,7/10/2006,16663
942481,SERGEANT,12/21/2012,1948
957111,POLICE OFFICER,7/9/2014,6460
978758,POLICE OFFICER,1/3/2024,20979
978758,POLICE OFFICER,1/25/2024,18779
975782,POLICE OFFICER,10/19/2022,15102
980172,POLICE OFFICER,7/3/2024,11378
969343,POLICE OFFICER,1/6/2020,9687
954302,POLICE OFFICER,1/9/2013,20706
973158,POLICE OFFICER,10/15/2021,2519
937450,POLICE OFFICER,1/10/2005,1729
937450,DETECTIVE,12/19/2014,4274
979475,POLICE OFFICER,4/24/2024,6159
931956,POLICE OFFICER,7/1/2002,21923
931956,DETECTIVE,4/24/2009,1180
959448,POLICE OFFICER,10/7/2015,20977
959448,SERGEANT,5/30/2023,1832
966312,POLICE OFFICER,7/2/2018,11251
966312,DETECTIVE,9/30/2024,9
939380,POLICE OFFICER,7/11/2005,11692
939380,DETECTIVE,6/24/2016,4945
955422,POLICE OFFICER,7/9/2013,8070
944956,POLICE OFFICER,7/9/2007,6328
926037,POLICE OFFICER,3/1/2000,31136
926037,DETECTIVE,11/24/2015,4544
957112,POLICE OFFICER,7/9/2014,1076
957112,DETECTIVE,2/28/2025,1164
963249,POLICE OFFICER,1/4/2017,19864
963249,SERGEANT,4/4/2024,3978
922893,POLICE OFFICER,8/31/1998,14468
922893,DETECTIVE,8/30/2024,5728
896674,POLICE OFFICER,4/25/1990,15146
896674,SERGEANT,9/30/1994,2201
896674,LIEUTENANT,10/28/1998,
896674,CAPTAIN,8/1/2003,
929093,POLICE OFFICER,7/2/2001,4792
929093,DETECTIVE,9/29/2008,4661
933300,POLICE OFFICER,7/1/2003,9001
933300,SERGEANT,4/28/2017,541
962760,POLICE OFFICER,10/11/2016,23107
962760,DETECTIVE,1/26/2024,2845
962760,SERGEANT,10/25/2024,4410
970830,POLICE OFFICER,12/29/2020,10953
935658,POLICE OFFICER,7/1/2004,12156
935658,SERGEANT,6/26/2015,2292
942482,POLICE OFFICER,7/10/2006,7937
942482,DETECTIVE,9/30/2013,2733
974498,POLICE OFFICER,4/13/2022,4447
966823,POLICE OFFICER,10/24/2018,2156
937452,POLICE OFFICER,1/10/2005,6018
937452,DETECTIVE,11/21/2017,3244
978759,POLICE OFFICER,1/3/2024,8581
954303,POLICE OFFICER,1/9/2013,9548
954303,DETECTIVE,2/9/2022,2173
979476,POLICE OFFICER,4/24/2024,24943
933301,POLICE OFFICER,7/1/2003,24176
933301,DETECTIVE,6/24/2016,5017
949585,POLICE OFFICER,7/6/2010,3362
944957,POLICE OFFICER,7/9/2007,133
965484,POLICE OFFICER,1/10/2018,20229
949586,POLICE OFFICER,7/6/2010,7843
949586,SERGEANT,9/30/2022,404
946200,POLICE OFFICER,1/7/2008,15915
970165,POLICE OFFICER,11/2/2020,22841
